CustomerId,Gender,Geography,Age,AccountStatus,MembershipStatus,Balance,EstimatedSalary,CreditScore,MembershipYears,Card Type,Satisfaction Score
15737354,Female,France,48,Open,Active Member,0,63708.07,554,7,SILVER,4
15755722,Male,France,24,Open,Inactive Member,0,92180.62,554,10,SILVER,5
15775880,Female,France,30,Open,Active Member,0,40320.3,554,9,PLATINUM,5
15800890,Female,France,45,Open,Active Member,0,181204.5,554,6,DIAMOND,3
15813144,Female,France,26,Open,Inactive Member,92606.86,192709.69,554,7,SILVER,3
15635240,Male,France,42,Open,Inactive Member,0,23822.04,553,1,PLATINUM,3
15679024,Male,France,32,Open,Inactive Member,116324.53,77304.49,553,3,GOLD,2
15719649,Male,France,38,Open,Inactive Member,99844.68,187915.7,553,3,DIAMOND,1
15720353,Male,France,41,Open,Inactive Member,0,90607.31,553,1,PLATINUM,2
15735330,Male,France,37,Open,Inactive Member,0,30461.55,553,1,DIAMOND,5
15752409,Male,France,31,Open,Inactive Member,0,124596.63,553,6,SILVER,2
15752626,Male,France,32,Open,Active Member,64082.09,109159.58,553,7,SILVER,4
15777122,Female,France,31,Open,Active Member,0,89087.4,553,4,DIAMOND,2
15794472,Female,France,27,Open,Inactive Member,0,159800.16,553,3,GOLD,5
15812191,Male,France,33,Open,Inactive Member,118082.89,94440.45,553,4,SILVER,4
15813095,Male,France,37,Open,Inactive Member,0,33877.29,553,2,SILVER,1
15585466,Male,France,29,Open,Inactive Member,0,12186.83,552,10,DIAMOND,3
15594862,Male,France,36,Open,Inactive Member,0,132547.02,552,8,SILVER,4
15605263,Male,France,33,Open,Active Member,140931.57,10921.5,552,5,PLATINUM,5
15662152,Female,France,38,Open,Inactive Member,134105.01,57850.1,552,9,SILVER,2
15685536,Female,France,34,Open,Active Member,0,1351.41,552,5,SILVER,3
15703820,Male,France,42,Closed,Inactive Member,133701.07,101069.71,552,9,SILVER,4
15714993,Female,France,41,Open,Inactive Member,124349.34,135635.25,552,9,DIAMOND,3
15782454,Male,France,49,Closed,Active Member,0,190296.76,552,4,SILVER,1
15579526,Male,France,42,Open,Active Member,50194.59,23399.58,551,1,PLATINUM,1
15622658,Female,France,26,Open,Inactive Member,144258.52,49778.79,551,2,DIAMOND,5
15640034,Male,France,42,Closed,Inactive Member,139561.46,43435.43,551,2,GOLD,5
15656683,Male,France,52,Closed,Inactive Member,0,63584.55,551,1,PLATINUM,1
15660200,Male,France,31,Open,Active Member,0,185105.44,551,1,SILVER,4
15684198,Female,France,38,Open,Active Member,0,216.27,551,10,SILVER,2
15685829,Male,France,37,Open,Active Member,0,50578.4,551,3,PLATINUM,1
15702541,Female,France,59,Closed,Inactive Member,166968.28,159483.76,551,2,SILVER,4
15731781,Male,France,43,Open,Inactive Member,0,178393.68,551,7,PLATINUM,1
15738954,Male,France,35,Open,Inactive Member,129717.3,86937.2,551,7,DIAMOND,2
15760102,Female,France,36,Open,Inactive Member,0,183479.12,551,5,PLATINUM,4
15776051,Female,France,45,Open,Active Member,0,51143.43,551,6,GOLD,1
15567832,Female,France,40,Open,Inactive Member,114354.95,54018.93,550,7,GOLD,1
15579208,Female,France,48,Open,Active Member,0,191870.28,550,6,PLATINUM,2
15589401,Female,France,30,Open,Inactive Member,0,89216.29,550,4,GOLD,3
15598097,Male,France,44,Open,Inactive Member,0,26257.01,550,9,SILVER,4
15605000,Male,France,38,Closed,Active Member,140278.99,171457.06,550,9,GOLD,5
15615828,Male,France,34,Open,Inactive Member,122359.5,116495.55,550,8,GOLD,2
15619537,Male,France,31,Open,Active Member,142200.19,122221.71,550,5,PLATINUM,4
15638788,Male,France,32,Open,Active Member,97514.07,199138.84,550,8,GOLD,1
15642937,Female,France,46,Open,Inactive Member,0,130590.35,550,7,GOLD,5
15655952,Male,France,47,Open,Active Member,0,97057.28,550,2,GOLD,3
15724719,Female,France,22,Open,Inactive Member,139096.85,129890.94,550,7,DIAMOND,4
15769353,Female,France,40,Closed,Inactive Member,150490.32,166468.21,550,8,DIAMOND,4
15773039,Male,France,37,Open,Active Member,0,179670.31,550,3,GOLD,3
15794560,Male,France,57,Open,Active Member,0,133501.94,550,5,PLATINUM,5
15805162,Male,France,25,Open,Active Member,0,184221.11,550,0,PLATINUM,5
15814267,Male,France,22,Open,Active Member,154377.3,51721.52,550,6,GOLD,2
15592028,Female,France,46,Open,Active Member,0,109057.56,549,7,DIAMOND,2
15612444,Male,France,29,Open,Inactive Member,0,146090.38,549,3,DIAMOND,4
15622443,Male,France,31,Open,Active Member,0,25684.85,549,4,PLATINUM,1
15637650,Male,France,50,Open,Active Member,94748.76,13608.18,549,9,GOLD,1
15671137,Female,France,52,Closed,Active Member,0,8636.05,549,1,DIAMOND,4
15691483,Female,France,25,Open,Inactive Member,0,190857.79,549,5,PLATINUM,3
15702464,Female,France,34,Open,Inactive Member,0,139463.57,549,4,PLATINUM,3
15725664,Female,France,38,Open,Inactive Member,107283.4,157442.75,549,8,SILVER,4
15793343,Female,France,29,Open,Active Member,0,189558.44,549,8,GOLD,4
15814536,Male,France,37,Open,Inactive Member,112541.54,47432.43,549,2,SILVER,4
15593295,Male,France,57,Open,Active Member,76165.65,133537.53,548,6,PLATINUM,2
15609545,Male,France,29,Open,Active Member,83442.98,177017.39,548,5,GOLD,3
15619801,Female,France,33,Open,Active Member,80107.83,82245.67,548,1,GOLD,3
15655274,Female,France,29,Open,Active Member,0,48673.18,548,4,DIAMOND,4
15678201,Female,France,46,Closed,Active Member,0,104469.06,548,1,SILVER,4
15702430,Female,France,35,Open,Active Member,0,31299.71,548,10,SILVER,5
15718588,Female,France,37,Open,Inactive Member,0,98029.58,548,9,SILVER,5
15730657,Female,France,41,Open,Active Member,82596.8,55672.09,548,4,SILVER,2
15730688,Female,France,28,Closed,Active Member,116755.5,158585.17,548,8,GOLD,1
15749050,Female,France,36,Open,Inactive Member,0,65996.9,548,3,SILVER,5
15809100,Female,France,32,Closed,Inactive Member,172448.77,188083.77,548,2,GOLD,2
15573045,Male,France,62,Open,Active Member,127738.75,85153,547,10,GOLD,4
15626684,Female,France,38,Open,Active Member,167539.97,159207.34,547,5,PLATINUM,5
15656840,Female,France,29,Open,Active Member,104450.86,37160.28,547,6,SILVER,2
15658768,Female,France,49,Closed,Inactive Member,0,65466.93,547,2,DIAMOND,5
15663917,Male,France,43,Open,Active Member,92350.36,80262.91,547,1,DIAMOND,1
15727361,Female,France,51,Open,Active Member,0,56908.41,547,1,SILVER,2
15745794,Male,France,30,Open,Active Member,0,18471.86,547,6,PLATINUM,5
15758477,Female,France,32,Open,Inactive Member,0,132002.83,547,2,DIAMOND,4
15765014,Female,France,48,Open,Active Member,179380.74,69263.1,547,1,DIAMOND,3
15809265,Female,France,35,Open,Active Member,0,133287.73,547,4,GOLD,1
15601688,Male,France,28,Open,Inactive Member,0,159254.29,546,8,GOLD,2
15604093,Male,France,34,Closed,Active Member,165363.31,25744.13,546,4,SILVER,2
15617476,Female,France,30,Open,Active Member,0,198543.09,546,5,DIAMOND,4
15638607,Female,France,52,Closed,Inactive Member,0,137332.37,546,2,SILVER,4
15644692,Female,France,47,Closed,Active Member,0,66408.01,546,8,SILVER,3
15653620,Female,France,27,Open,Active Member,0,14858.1,546,8,SILVER,2
15716835,Male,France,24,Open,Active Member,156325.38,125381.02,546,8,DIAMOND,2
15786418,Female,France,20,Open,Active Member,0,20508.85,546,6,GOLD,4
15800366,Male,France,29,Open,Active Member,0,94823.95,546,5,GOLD,4
15579207,Male,France,37,Open,Inactive Member,91184.01,105476.65,545,3,GOLD,1
15599792,Female,France,26,Open,Active Member,0,199638.56,545,1,PLATINUM,5
15636756,Male,France,23,Open,Inactive Member,0,189613.12,545,2,SILVER,5
15691703,Male,France,47,Closed,Active Member,105792.49,67830.2,545,8,SILVER,5
15700752,Female,France,32,Open,Active Member,0,52067.37,545,6,SILVER,5
15724223,Female,France,55,Closed,Inactive Member,0,10034.77,545,5,DIAMOND,5
15738785,Male,France,26,Open,Active Member,0,156598.23,545,7,GOLD,2
15765048,Male,France,30,Open,Inactive Member,0,170307.43,545,3,PLATINUM,4
15808017,Male,France,38,Open,Active Member,88293.13,24302.95,545,1,GOLD,3
15568595,Male,France,64,Open,Active Member,113829.45,124341.49,544,9,GOLD,3
15580953,Male,France,30,Open,Active Member,73218.89,126796.69,544,4,SILVER,2
15609083,Female,France,26,Closed,Inactive Member,0,100200.4,544,6,SILVER,4
15617348,Male,France,44,Open,Inactive Member,0,69244.24,544,1,GOLD,2
15641009,Male,France,37,Open,Inactive Member,84496.71,79972.09,544,3,PLATINUM,5
15660390,Female,France,33,Open,Active Member,0,124113.04,544,6,SILVER,4
15675422,Female,France,32,Open,Active Member,110728.39,14559.62,544,9,SILVER,1
15679884,Male,France,48,Closed,Active Member,78314.63,103713.93,544,10,PLATINUM,5
15709338,Female,France,29,Open,Active Member,118560.55,164137.36,544,1,GOLD,3
15717225,Female,France,21,Open,Inactive Member,161525.96,9262.77,544,10,PLATINUM,2
15722122,Female,France,40,Open,Active Member,0,161076.92,544,7,GOLD,5
15724428,Male,France,40,Open,Inactive Member,0,61581.2,544,8,DIAMOND,5
15736397,Male,France,23,Open,Inactive Member,96471.2,35550.97,544,1,DIAMOND,4
15738267,Female,France,64,Closed,Active Member,124043.8,111402.97,544,3,DIAMOND,1
15777923,Female,France,45,Open,Active Member,0,151401.33,544,6,DIAMOND,2
15798341,Male,France,38,Open,Active Member,0,98208.62,544,8,GOLD,3
15604295,Male,France,36,Open,Inactive Member,0,176728.28,543,6,GOLD,4
15623489,Female,France,67,Open,Active Member,128843.67,134612.48,543,0,SILVER,3
15641732,Female,France,36,Open,Inactive Member,0,26019.59,543,3,DIAMOND,2
15664802,Female,France,42,Open,Inactive Member,0,101905.34,543,5,SILVER,2
15673929,Male,France,64,Open,Active Member,0,148305.82,543,4,GOLD,5
15676091,Male,France,42,Open,Active Member,0,56650.47,543,7,SILVER,5
15684484,Male,France,22,Open,Inactive Member,0,127587.22,543,8,PLATINUM,3
15697127,Female,France,31,Open,Active Member,147674.26,16658.76,543,2,DIAMOND,3
15713594,Female,France,32,Open,Inactive Member,147256.86,112771.95,543,7,DIAMOND,3
15716284,Male,France,43,Open,Active Member,0,78858.07,543,9,SILVER,5
15722004,Female,France,31,Open,Inactive Member,138317.94,61843.73,543,4,PLATINUM,4
15723721,Male,France,30,Open,Inactive Member,140916.81,157711.18,543,4,PLATINUM,1
15734610,Male,France,42,Closed,Inactive Member,89838.71,85983.54,543,4,DIAMOND,3
15749365,Female,France,34,Open,Active Member,0,145601.8,543,8,SILVER,5
15782630,Male,France,35,Open,Inactive Member,137482.19,62389.35,543,5,SILVER,4
15792989,Female,France,71,Open,Active Member,104308.77,25650.04,543,1,DIAMOND,5
15811773,Male,France,36,Open,Active Member,0,141210.5,543,4,GOLD,1
15579714,Female,France,29,Open,Active Member,0,196651.72,542,7,DIAMOND,3
15596181,Male,France,38,Closed,Active Member,65942.26,68093.23,542,8,PLATINUM,4
15600462,Female,France,43,Open,Active Member,145618.37,10350.74,542,8,PLATINUM,3
15609669,Female,France,39,Open,Active Member,109949.39,41268.65,542,4,SILVER,4
15613772,Male,France,39,Closed,Active Member,135096.77,14353.43,542,3,PLATINUM,2
15654341,Male,France,34,Open,Inactive Member,101116.06,196395.05,542,8,SILVER,4
15661409,Female,France,42,Closed,Active Member,0,178256.58,542,1,GOLD,2
15681991,Male,France,32,Open,Inactive Member,107871.72,125302.64,542,7,DIAMOND,2
15684769,Male,France,67,Open,Active Member,129431.36,21343.74,542,10,GOLD,5
15684951,Female,France,59,Closed,Inactive Member,68892.77,7905.06,542,2,DIAMOND,5
15699507,Female,France,25,Open,Active Member,0,82393.08,542,7,PLATINUM,3
15749669,Female,France,31,Open,Active Member,0,115217.59,542,3,DIAMOND,1
15785290,Male,France,29,Open,Inactive Member,0,8342.35,542,9,GOLD,3
15605737,Male,France,36,Open,Inactive Member,0,124795.84,541,5,PLATINUM,2
15624013,Female,France,39,Open,Inactive Member,109844.81,25289.23,541,6,DIAMOND,4
15632256,Male,France,29,Open,Inactive Member,127504.57,86173.92,541,7,DIAMOND,4
15637240,Male,France,46,Open,Inactive Member,124547.13,94499.06,541,4,GOLD,5
15665590,Male,France,46,Open,Active Member,0,83456.67,541,6,GOLD,1
15683375,Female,France,32,Open,Active Member,0,114951.42,541,4,SILVER,4
15690589,Male,France,37,Open,Active Member,212314.03,148814.54,541,9,DIAMOND,1
15742323,Male,France,39,Open,Inactive Member,0,19823.02,541,7,PLATINUM,5
15744614,Male,France,37,Open,Active Member,118636.92,73551.44,541,9,GOLD,2
15749688,Male,France,32,Open,Inactive Member,0,40889.14,541,8,PLATINUM,5
15766172,Male,France,34,Open,Inactive Member,128743.55,134851.12,541,3,DIAMOND,3
15641782,Female,France,31,Closed,Active Member,0,183051.6,540,7,GOLD,1
15643752,Male,France,25,Open,Inactive Member,116160.23,13411.67,540,5,SILVER,5
15654274,Male,France,37,Open,Inactive Member,0,141998.89,540,6,GOLD,1
15718406,Male,France,41,Open,Inactive Member,0,121098.65,540,3,GOLD,2
15722548,Male,France,48,Open,Inactive Member,148116.48,116973.48,540,0,GOLD,3
15741719,Female,France,40,Open,Active Member,165298.12,199862.75,540,3,GOLD,4
15782247,Male,France,22,Closed,Active Member,0,186233.26,540,4,PLATINUM,3
15806256,Male,France,48,Closed,Inactive Member,109349.29,88703.04,540,2,DIAMOND,5
15577683,Female,France,29,Open,Active Member,0,100919.19,539,4,SILVER,5
15607509,Male,France,38,Open,Inactive Member,0,47388.41,539,5,PLATINUM,3
15614491,Male,France,39,Open,Inactive Member,139153.68,147662.33,539,3,SILVER,1
15628523,Female,France,24,Open,Active Member,0,198161.07,539,3,PLATINUM,4
15652674,Male,France,20,Open,Active Member,83459.86,146752.67,539,0,DIAMOND,4
15652700,Male,France,39,Open,Active Member,0,86767.48,539,6,PLATINUM,5
15689044,Male,France,37,Open,Inactive Member,127609.59,98646.22,539,2,DIAMOND,1
15707602,Female,France,47,Closed,Active Member,127286.04,166929.43,539,2,DIAMOND,1
15718443,Male,France,39,Open,Inactive Member,0,36692.17,539,3,SILVER,1
15727311,Female,France,22,Open,Active Member,100885.93,38772.65,539,0,GOLD,5
15736578,Male,France,39,Open,Active Member,0,28184.7,539,1,PLATINUM,5
15739438,Male,France,30,Open,Inactive Member,0,160979.66,539,0,DIAMOND,4
15751180,Female,France,40,Open,Inactive Member,81132.21,167289.82,539,7,GOLD,5
15595391,Male,France,31,Open,Inactive Member,0,1375.46,538,1,PLATINUM,1
15622217,Female,France,38,Closed,Inactive Member,88758.95,28226.15,538,8,DIAMOND,1
15692002,Male,France,33,Open,Active Member,93791.38,199249.29,538,6,PLATINUM,5
15724620,Male,France,37,Open,Inactive Member,134752.08,162511.55,538,1,SILVER,2
15745326,Female,France,62,Closed,Inactive Member,75051.49,17682.02,538,3,GOLD,4
15756954,Female,France,32,Open,Active Member,0,80130.54,538,2,PLATINUM,3
15775562,Female,France,33,Open,Inactive Member,0,126962.41,538,5,DIAMOND,3
15578096,Male,France,26,Open,Inactive Member,106397.75,103563.23,537,7,DIAMOND,3
15587611,Male,France,59,Closed,Inactive Member,0,103799.77,537,9,GOLD,4
15609758,Female,France,45,Closed,Inactive Member,158621.04,120892.96,537,7,SILVER,4
15631310,Female,France,53,Open,Active Member,0,91406.62,537,3,PLATINUM,4
15643439,Male,France,47,Open,Active Member,0,25482.62,537,10,PLATINUM,1
15657771,Male,France,37,Open,Active Member,0,17802.42,537,6,PLATINUM,2
15718231,Male,France,28,Open,Active Member,88963.31,189839.93,537,0,SILVER,5
15724632,Female,France,41,Open,Active Member,0,175262.49,537,0,SILVER,5
15724955,Male,France,38,Open,Inactive Member,0,141023.01,537,3,GOLD,3
15736990,Male,France,28,Open,Inactive Member,157842.07,86911.49,537,3,GOLD,3
15760849,Male,France,39,Open,Active Member,0,137651.6,537,2,SILVER,2
15806307,Male,France,37,Open,Active Member,0,20603.32,537,3,SILVER,2
15807163,Female,France,38,Closed,Inactive Member,0,52337.97,537,10,GOLD,2
15568742,Female,France,41,Open,Inactive Member,0,121299.14,536,9,GOLD,3
15616280,Male,France,46,Open,Inactive Member,65733.41,61094.53,536,1,SILVER,2
15633283,Male,France,35,Open,Inactive Member,0,64833.28,536,8,GOLD,2
15668695,Female,France,22,Open,Inactive Member,89492.62,42934.43,536,5,DIAMOND,2
15673984,Female,France,35,Closed,Inactive Member,0,171840.24,536,8,SILVER,1
15690743,Female,France,61,Closed,Active Member,65190.29,64308.49,536,8,DIAMOND,2
15763895,Male,France,32,Open,Inactive Member,178011.5,22375.14,536,7,GOLD,4
15793825,Male,France,39,Open,Inactive Member,0,27150.35,536,4,PLATINUM,1
15582492,Female,France,29,Open,Inactive Member,112367.34,185630.76,535,2,PLATINUM,2
15583026,Female,France,38,Open,Inactive Member,135919.33,80425.65,535,0,DIAMOND,2
15587066,Male,France,38,Closed,Inactive Member,119272.29,195896.59,535,2,SILVER,5
15616811,Male,France,47,Open,Active Member,160729.1,145986.35,535,0,DIAMOND,5
15618661,Male,France,30,Open,Active Member,103804.97,125710.53,535,6,PLATINUM,3
15629187,Male,France,38,Open,Inactive Member,85982.07,9238.35,535,8,DIAMOND,3
15682618,Female,France,31,Open,Active Member,111855.04,36278.89,535,7,DIAMOND,1
15687738,Female,France,38,Open,Inactive Member,0,136620.64,535,8,DIAMOND,1
15705657,Female,France,44,Open,Active Member,114427.86,136330.26,535,2,PLATINUM,1
15720071,Female,France,49,Closed,Inactive Member,0,61820.41,535,3,GOLD,1
15742820,Female,France,45,Open,Active Member,0,170621.55,535,2,GOLD,4
15759618,Female,France,48,Closed,Inactive Member,0,149892.79,535,9,GOLD,4
15786199,Male,France,33,Open,Active Member,133040.32,110299.78,535,2,DIAMOND,4
15790594,Female,France,27,Open,Active Member,0,49775.58,535,6,SILVER,3
15790935,Female,France,29,Open,Active Member,0,52709.55,535,5,SILVER,2
15799422,Female,France,40,Open,Active Member,0,27689.77,535,8,DIAMOND,1
15807555,Male,France,45,Open,Inactive Member,0,125658.28,535,2,DIAMOND,5
15568519,Male,France,41,Open,Inactive Member,0,13871.34,534,9,DIAMOND,2
15596972,Male,France,38,Open,Inactive Member,0,143938.27,534,3,PLATINUM,5
15624596,Female,France,23,Open,Active Member,104822.45,160176.47,534,5,SILVER,5
15662291,Female,France,55,Closed,Inactive Member,116973.26,122066.5,534,8,PLATINUM,1
15664668,Female,France,42,Closed,Active Member,144801.97,12483.39,534,9,SILVER,3
15672145,Female,France,34,Open,Active Member,121551.58,70179,534,7,SILVER,3
15711028,Male,France,52,Closed,Active Member,0,104035.41,534,1,SILVER,5
15728706,Female,France,49,Closed,Inactive Member,0,13566.48,534,7,DIAMOND,4
15748034,Male,France,29,Open,Active Member,174851.9,79178.31,534,7,DIAMOND,1
15755678,Male,France,62,Closed,Inactive Member,0,42763.12,534,2,SILVER,2
15768359,Male,France,36,Open,Inactive Member,120037.96,36275.94,534,4,PLATINUM,4
15779738,Male,France,24,Open,Active Member,0,169653.32,534,1,GOLD,4
15783083,Male,France,27,Open,Inactive Member,0,161344.13,534,9,PLATINUM,2
15800814,Male,France,35,Open,Inactive Member,81951.74,115668.53,534,2,DIAMOND,2
15802466,Female,France,53,Open,Active Member,0,80619.17,534,7,PLATINUM,5
15591915,Female,France,39,Closed,Active Member,0,73669.94,533,2,GOLD,2
15706552,Male,France,36,Open,Active Member,85311.7,156731.91,533,7,SILVER,5
15738634,Male,France,47,Open,Active Member,83347.25,137696.25,533,9,PLATINUM,5
15767594,Female,France,35,Open,Active Member,0,187900.12,533,8,PLATINUM,3
15565806,Male,France,38,Open,Inactive Member,0,30583.95,532,9,PLATINUM,2
15577170,Male,France,60,Open,Active Member,76705.87,13889.73,532,5,GOLD,5
15584545,Female,France,40,Open,Active Member,0,177099.71,532,5,DIAMOND,4
15684316,Male,France,43,Closed,Inactive Member,0,190573.91,532,9,PLATINUM,3
15698462,Male,France,36,Open,Active Member,0,132798.78,532,4,GOLD,2
15759874,Male,France,44,Closed,Inactive Member,148595.55,74838.64,532,3,PLATINUM,1
15774250,Male,France,42,Closed,Inactive Member,159024.71,100982.93,532,1,GOLD,5
15644119,Male,France,31,Open,Active Member,0,42589.33,531,3,DIAMOND,1
15646539,Male,France,31,Open,Inactive Member,96288.26,56794.73,531,3,DIAMOND,4
15649150,Female,France,53,Closed,Inactive Member,127642.44,141501.45,531,5,SILVER,3
15665088,Female,France,42,Open,Active Member,0,90537.47,531,2,GOLD,2
15685329,Female,France,63,Closed,Active Member,114715.71,24506.95,531,1,PLATINUM,2
15712938,Male,France,44,Open,Active Member,0,34416.79,531,3,PLATINUM,5
15725679,Female,France,47,Closed,Inactive Member,0,194998.34,531,6,SILVER,2
15752816,Male,France,29,Open,Inactive Member,114590.58,75585.48,531,3,DIAMOND,5
15755084,Male,France,37,Open,Inactive Member,121854.45,147521.35,531,7,PLATINUM,1
15808930,Female,France,37,Open,Inactive Member,0,4606.97,531,1,GOLD,1
15574858,Male,France,37,Open,Active Member,0,287.99,530,8,DIAMOND,4
15585599,Female,France,34,Open,Active Member,0,141872.52,530,8,GOLD,2
15617486,Male,France,52,Closed,Inactive Member,106723.28,109960.4,530,1,PLATINUM,3
15618239,Female,France,48,Open,Inactive Member,0,85081.09,530,0,PLATINUM,2
15659149,Male,France,39,Open,Inactive Member,0,197923.05,530,2,SILVER,4
15673619,Male,France,25,Open,Inactive Member,162560.32,64129.03,530,9,SILVER,5
15690678,Female,France,33,Open,Active Member,129307.32,172930.28,530,4,PLATINUM,5
15696834,Female,France,29,Open,Inactive Member,0,121451.21,530,5,GOLD,4
15700460,Female,France,55,Closed,Active Member,120905.03,123475.88,530,4,DIAMOND,5
15807728,Female,France,45,Closed,Active Member,0,190663.89,530,1,PLATINUM,2
15569867,Female,France,29,Open,Inactive Member,0,19842.11,529,8,SILVER,3
15575486,Female,France,27,Open,Active Member,0,37769.98,529,1,PLATINUM,5
15599126,Female,France,43,Closed,Active Member,123815.86,78463.99,529,0,DIAMOND,5
15628059,Male,France,61,Open,Active Member,0,191370.97,529,1,SILVER,5
15636395,Female,France,31,Open,Inactive Member,0,26817.23,529,5,DIAMOND,3
15646784,Female,France,31,Open,Active Member,164003.05,60993.23,529,2,SILVER,3
15651352,Female,France,38,Closed,Inactive Member,0,146388.85,529,2,DIAMOND,5
15713517,Male,France,39,Open,Inactive Member,102025.08,12351.01,529,6,SILVER,1
15719426,Male,France,67,Closed,Active Member,103101.56,154002.02,529,8,PLATINUM,5
15724334,Male,France,22,Open,Inactive Member,0,151169.83,529,5,PLATINUM,5
15733904,Male,France,32,Open,Inactive Member,147493.89,33656.35,529,9,PLATINUM,4
15737998,Male,France,46,Closed,Inactive Member,0,126511.94,529,8,GOLD,3
15752885,Male,France,42,Open,Active Member,157498.9,82276.62,529,1,SILVER,5
15772995,Male,France,30,Open,Inactive Member,116295.29,75285.47,529,2,PLATINUM,4
15777315,Male,France,43,Open,Inactive Member,93616.35,98348.66,529,6,GOLD,5
15782311,Male,France,28,Open,Active Member,0,52545.24,529,9,GOLD,2
15801915,Female,France,31,Open,Inactive Member,152310.55,13054.25,529,6,PLATINUM,1
15812073,Female,France,31,Open,Active Member,0,175697.87,529,7,SILVER,3
15585427,Female,France,26,Open,Inactive Member,102073.67,166799.93,528,10,SILVER,4
15629094,Female,France,36,Closed,Active Member,156948.41,149912.28,528,1,GOLD,2
15638149,Male,France,37,Open,Inactive Member,103772.45,197111.99,528,6,DIAMOND,3
15639882,Male,France,30,Open,Inactive Member,128262.72,50771.16,528,2,PLATINUM,2
15660646,Male,France,35,Open,Inactive Member,156687.1,199320.77,528,3,PLATINUM,4
15670889,Male,France,34,Open,Active Member,125566.9,176763.27,528,1,PLATINUM,5
15676156,Female,France,32,Open,Inactive Member,85615.66,156192.43,528,4,SILVER,2
15685019,Male,France,29,Open,Inactive Member,102787.42,55972.56,528,3,GOLD,4
15735782,Male,France,31,Open,Inactive Member,120962.59,5419.31,528,9,PLATINUM,5
15759684,Female,France,27,Open,Active Member,176227.07,139481.53,528,7,GOLD,1
15767821,Male,France,31,Open,Inactive Member,102016.72,80181.12,528,6,GOLD,3
15664907,Male,France,47,Closed,Inactive Member,0,21312.16,527,1,PLATINUM,3
15671334,Male,France,31,Open,Inactive Member,0,169361.89,527,4,GOLD,4
15687626,Male,France,39,Closed,Inactive Member,0,167183.07,527,4,SILVER,2
15711468,Female,France,32,Open,Active Member,0,44099.75,527,7,GOLD,3
15737977,Female,France,25,Open,Active Member,0,96758.58,527,6,SILVER,3
15782659,Male,France,32,Open,Inactive Member,0,109523.88,527,0,SILVER,3
15796612,Female,France,31,Open,Inactive Member,112203.25,182266.01,527,1,GOLD,3
15566139,Female,France,37,Open,Inactive Member,53573.18,62830.97,526,5,GOLD,4
15603743,Male,France,28,Open,Active Member,112070.44,126281.83,526,1,DIAMOND,4
15612832,Male,France,32,Open,Inactive Member,125540.05,86786.41,526,7,PLATINUM,3
15614782,Male,France,36,Open,Inactive Member,0,160696.72,526,1,PLATINUM,1
15633516,Male,France,42,Open,Active Member,0,168486.02,526,1,GOLD,1
15640377,Female,France,36,Open,Inactive Member,0,97767.63,526,0,PLATINUM,2
15757588,Male,France,30,Open,Inactive Member,0,100995.68,526,9,PLATINUM,1
15813159,Male,France,52,Closed,Active Member,93590.47,21228.71,526,8,SILVER,1
15593014,Male,France,33,Open,Active Member,112833.35,175178.56,525,1,PLATINUM,3
15600174,Male,France,35,Open,Active Member,165358.77,94738.54,525,7,DIAMOND,2
15612478,Male,France,51,Closed,Inactive Member,0,171045.35,525,10,PLATINUM,2
15622585,Male,France,26,Open,Active Member,153644.39,63197.88,525,7,SILVER,1
15711398,Female,France,25,Open,Inactive Member,0,89566.64,525,6,DIAMOND,5
15744398,Female,France,23,Open,Inactive Member,0,160249.1,525,5,PLATINUM,1
15766741,Male,France,36,Open,Active Member,114628.4,168290.06,525,2,SILVER,1
15798895,Female,France,59,Closed,Inactive Member,55328.4,83342.73,525,6,SILVER,4
15575247,Male,France,30,Open,Inactive Member,0,126812.85,524,1,DIAMOND,3
15582325,Male,France,52,Closed,Inactive Member,87894.26,173899.42,524,2,SILVER,4
15593959,Male,France,28,Open,Active Member,93577.3,51670.82,524,1,PLATINUM,5
15594084,Male,France,22,Open,Inactive Member,0,74405.34,524,9,SILVER,5
15594576,Male,France,32,Open,Inactive Member,144875.71,187740.04,524,1,DIAMOND,1
15617197,Male,France,50,Closed,Active Member,0,31840.59,524,4,SILVER,2
15678057,Male,France,44,Open,Inactive Member,118569.03,82117.2,524,10,GOLD,5
15679991,Female,France,28,Open,Active Member,0,147100.72,524,7,PLATINUM,1
15728006,Male,France,40,Open,Inactive Member,180516.9,180002.42,524,2,GOLD,4
15777033,Male,France,29,Open,Active Member,0,105448.74,524,7,PLATINUM,3
15809248,Female,France,36,Open,Inactive Member,0,109614.57,524,10,GOLD,2
15581479,Male,France,30,Open,Active Member,83181.29,138176.78,523,1,SILVER,4
15654700,Female,France,40,Closed,Inactive Member,102967.41,128702.1,523,2,PLATINUM,1
15665064,Male,France,36,Open,Inactive Member,158351.02,155304.53,523,8,SILVER,1
15676645,Male,France,45,Open,Active Member,0,121428.2,523,5,SILVER,2
15698271,Female,France,26,Open,Inactive Member,0,185488.81,523,4,DIAMOND,3
15710164,Female,France,73,Closed,Inactive Member,0,130883.9,523,7,DIAMOND,5
15739931,Male,France,34,Open,Active Member,161588.89,51358.66,523,2,PLATINUM,3
15753343,Female,France,28,Open,Active Member,121164.11,59938.81,523,2,GOLD,3
15776404,Male,France,22,Open,Active Member,123374.46,124906.59,523,8,PLATINUM,4
